"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 8. Doctoral or equivalent level","2020",9.665,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 9. Not elsewhere classified","2020",9.626,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2019",2492.854,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2019",624.018,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Level not stated","2019",8.624,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2019",2492.854,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 0. Early childhood education","2019",39.739,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 1. Primary education","2019",114.874,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 2. Lower secondary education","2019",531.86,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 3. Upper secondary education","2019",1172.208,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 4. Post-secondary non-tertiary education","2019",1.531,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 5. Short-cycle tertiary education","2019",231.324,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2019",192.894,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 7. Master's or equivalent level","2019",189.7,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 8. Doctoral or equivalent level","2019",10.1,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 9. Not elsewhere classified","2019",8.624,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Total","2018",2678.425,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Advanced","2018",643.232,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (Aggregate levels): Level not stated","2018",14.006,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): Total","2018",2678.425,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 0. Early childhood education","2018",58.431,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 1. Primary education","2018",136.37,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Unemployment by sex, age and education (thousands)","Total","Age (Aggregate bands): Total","Education (ISCED-11): 2. Lower secondary education","2018",573.585,,,,"Repository: ILO-STATISTICS - Micro data processing"
